,Unnamed: 0,audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
794,794,/media/windowsD/YardenBirds/llb3_spring/llb3_1184_2018_04_26_12_42_46.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1184_2018_04_26_12_42_46.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.907,0.0027,train
795,795,/media/windowsD/YardenBirds/llb3_spring/llb3_1185_2018_04_26_12_50_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1185_2018_04_26_12_50_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.2792,0.0027,train
796,796,/media/windowsD/YardenBirds/llb3_spring/llb3_1186_2018_04_26_12_50_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1186_2018_04_26_12_50_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.6896,0.0027,test
797,797,/media/windowsD/YardenBirds/llb3_spring/llb3_1187_2018_04_26_12_50_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1187_2018_04_26_12_50_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.7142,0.0027,train
798,798,/media/windowsD/YardenBirds/llb3_spring/llb3_1188_2018_04_26_12_50_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1188_2018_04_26_12_50_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.291,0.0027,train
799,799,/media/windowsD/YardenBirds/llb3_spring/llb3_1190_2018_04_26_12_51_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1190_2018_04_26_12_51_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.23,0.0027,test
800,800,/media/windowsD/YardenBirds/llb3_spring/llb3_1191_2018_04_26_12_51_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1191_2018_04_26_12_51_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.4564,0.0027,train
801,801,/media/windowsD/YardenBirds/llb3_spring/llb3_1192_2018_04_26_12_52_18.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1192_2018_04_26_12_52_18.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.8193,0.0027,test
802,802,/media/windowsD/YardenBirds/llb3_spring/llb3_1193_2018_04_26_12_52_18.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1193_2018_04_26_12_52_18.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.038200000000001,0.0027,train
803,803,/media/windowsD/YardenBirds/llb3_spring/llb3_1194_2018_04_26_12_53_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1194_2018_04_26_12_53_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.4048,0.0027,test
804,804,/media/windowsD/YardenBirds/llb3_spring/llb3_1195_2018_04_26_12_53_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1195_2018_04_26_12_53_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.2151,0.0027,train
805,805,/media/windowsD/YardenBirds/llb3_spring/llb3_1199_2018_04_26_12_59_38.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1199_2018_04_26_12_59_38.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.9937,0.0027,train
806,806,/media/windowsD/YardenBirds/llb3_spring/llb3_1200_2018_04_26_12_59_38.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1200_2018_04_26_12_59_38.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.6559,0.0027,train
807,807,/media/windowsD/YardenBirds/llb3_spring/llb3_1202_2018_04_26_13_01_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1202_2018_04_26_13_01_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.9266,0.0027,train
808,808,/media/windowsD/YardenBirds/llb3_spring/llb3_1207_2018_04_26_13_01_50.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1207_2018_04_26_13_01_50.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.2856000000000005,0.0027,train
809,809,/media/windowsD/YardenBirds/llb3_spring/llb3_1208_2018_04_26_13_02_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1208_2018_04_26_13_02_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.4736,0.0027,test
810,810,/media/windowsD/YardenBirds/llb3_spring/llb3_1209_2018_04_26_13_02_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1209_2018_04_26_13_02_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.565,0.0027,train
811,811,/media/windowsD/YardenBirds/llb3_spring/llb3_1210_2018_04_26_13_02_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1210_2018_04_26_13_02_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.6076,0.0027,train
812,812,/media/windowsD/YardenBirds/llb3_spring/llb3_1211_2018_04_26_13_03_18.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1211_2018_04_26_13_03_18.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.2462,0.0027,train
813,813,/media/windowsD/YardenBirds/llb3_spring/llb3_1213_2018_04_26_13_27_42.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1213_2018_04_26_13_27_42.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.7031,0.0027,train
814,814,/media/windowsD/YardenBirds/llb3_spring/llb3_1214_2018_04_26_13_28_26.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1214_2018_04_26_13_28_26.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.333200000000001,0.0027,train
815,815,/media/windowsD/YardenBirds/llb3_spring/llb3_1219_2018_04_26_13_29_10.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1219_2018_04_26_13_29_10.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.8897,0.0027,train
816,816,/media/windowsD/YardenBirds/llb3_spring/llb3_1231_2018_04_26_14_01_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1231_2018_04_26_14_01_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.05,0.0027,train
817,817,/media/windowsD/YardenBirds/llb3_spring/llb3_1233_2018_04_26_14_01_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1233_2018_04_26_14_01_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.8257,0.0027,train
818,818,/media/windowsD/YardenBirds/llb3_spring/llb3_1242_2018_04_26_14_18_26.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1242_2018_04_26_14_18_26.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,17.6634,0.0027,train
819,819,/media/windowsD/YardenBirds/llb3_spring/llb3_1243_2018_04_26_14_19_10.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1243_2018_04_26_14_19_10.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.1202000000000005,0.0027,train
820,820,/media/windowsD/YardenBirds/llb3_spring/llb3_1245_2018_04_26_14_26_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1245_2018_04_26_14_26_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,23.8626,0.0027,test
821,821,/media/windowsD/YardenBirds/llb3_spring/llb3_1251_2018_04_26_14_42_38.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1251_2018_04_26_14_42_38.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,27.0729,0.0027,test
822,822,/media/windowsD/YardenBirds/llb3_spring/llb3_1255_2018_04_26_14_44_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1255_2018_04_26_14_44_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.7996,0.0027,train
823,823,/media/windowsD/YardenBirds/llb3_spring/llb3_1256_2018_04_26_14_44_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1256_2018_04_26_14_44_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.4939,0.0027,train
824,824,/media/windowsD/YardenBirds/llb3_spring/llb3_1262_2018_04_26_14_55_06.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1262_2018_04_26_14_55_06.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.715000000000002,0.0027,train
825,825,/media/windowsD/YardenBirds/llb3_spring/llb3_1266_2018_04_26_14_56_34.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1266_2018_04_26_14_56_34.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,18.9351,0.0027,train
826,826,/media/windowsD/YardenBirds/llb3_spring/llb3_1271_2018_04_26_15_09_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1271_2018_04_26_15_09_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,23.3955,0.0027,train
827,827,/media/windowsD/YardenBirds/llb3_spring/llb3_1273_2018_04_26_15_10_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1273_2018_04_26_15_10_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,33.6798,0.0027,train
828,828,/media/windowsD/YardenBirds/llb3_spring/llb3_1275_2018_04_26_15_11_14.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1275_2018_04_26_15_11_14.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.7396,0.0027,train
829,829,/media/windowsD/YardenBirds/llb3_spring/llb3_1276_2018_04_26_15_11_14.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1276_2018_04_26_15_11_14.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.4153,0.0027,train
830,830,/media/windowsD/YardenBirds/llb3_spring/llb3_1277_2018_04_26_15_11_59.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1277_2018_04_26_15_11_59.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.4226,0.0027,train
831,831,/media/windowsD/YardenBirds/llb3_spring/llb3_1278_2018_04_26_15_11_59.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1278_2018_04_26_15_11_59.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.774,0.0027,train
832,832,/media/windowsD/YardenBirds/llb3_spring/llb3_1279_2018_04_26_15_12_46.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1279_2018_04_26_15_12_46.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.588700000000001,0.0027,train
833,833,/media/windowsD/YardenBirds/llb3_spring/llb3_1285_2018_04_26_15_17_13.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1285_2018_04_26_15_17_13.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.484400000000001,0.0027,train
834,834,/media/windowsD/YardenBirds/llb3_spring/llb3_1286_2018_04_26_15_17_13.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1286_2018_04_26_15_17_13.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.3862,0.0027,train
835,835,/media/windowsD/YardenBirds/llb3_spring/llb3_1287_2018_04_26_15_17_13.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1287_2018_04_26_15_17_13.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.2849,0.0027,train
836,836,/media/windowsD/YardenBirds/llb3_spring/llb3_1288_2018_04_26_15_17_58.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1288_2018_04_26_15_17_58.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.4089,0.0027,train
837,837,/media/windowsD/YardenBirds/llb3_spring/llb3_1291_2018_04_26_15_26_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1291_2018_04_26_15_26_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.3234,0.0027,train
838,838,/media/windowsD/YardenBirds/llb3_spring/llb3_1292_2018_04_26_15_26_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1292_2018_04_26_15_26_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,20.7333,0.0027,test
839,839,/media/windowsD/YardenBirds/llb3_spring/llb3_1297_2018_04_26_15_33_23.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1297_2018_04_26_15_33_23.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,29.6271,0.0027,train
840,840,/media/windowsD/YardenBirds/llb3_spring/llb3_1304_2018_04_26_15_44_25.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1304_2018_04_26_15_44_25.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.7106,0.0027,train
841,841,/media/windowsD/YardenBirds/llb3_spring/llb3_1305_2018_04_26_15_44_25.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1305_2018_04_26_15_44_25.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.8563,0.0027,train
842,842,/media/windowsD/YardenBirds/llb3_spring/llb3_1306_2018_04_26_15_45_10.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1306_2018_04_26_15_45_10.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.9259,0.0027,train
843,843,/media/windowsD/YardenBirds/llb3_spring/llb3_1309_2018_04_26_15_51_47.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1309_2018_04_26_15_51_47.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.942400000000001,0.0027,train
844,844,/media/windowsD/YardenBirds/llb3_spring/llb3_1310_2018_04_26_15_52_32.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1310_2018_04_26_15_52_32.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.6313,0.0027,train
845,845,/media/windowsD/YardenBirds/llb3_spring/llb3_1311_2018_04_26_15_52_32.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1311_2018_04_26_15_52_32.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.8456,0.0027,train
846,846,/media/windowsD/YardenBirds/llb3_spring/llb3_1312_2018_04_26_15_53_17.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1312_2018_04_26_15_53_17.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.9134,0.0027,test
847,847,/media/windowsD/YardenBirds/llb3_spring/llb3_1313_2018_04_26_15_53_17.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1313_2018_04_26_15_53_17.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.9323,0.0027,train
848,848,/media/windowsD/YardenBirds/llb3_spring/llb3_1314_2018_04_26_15_54_02.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1314_2018_04_26_15_54_02.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.939100000000002,0.0027,train
849,849,/media/windowsD/YardenBirds/llb3_spring/llb3_1317_2018_04_26_16_03_35.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1317_2018_04_26_16_03_35.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.1978,0.0027,train
850,850,/media/windowsD/YardenBirds/llb3_spring/llb3_1318_2018_04_26_16_04_19.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1318_2018_04_26_16_04_19.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,4.468500000000001,0.0027,train
851,851,/media/windowsD/YardenBirds/llb3_spring/llb3_1320_2018_04_26_16_04_19.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1320_2018_04_26_16_04_19.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,3.6234,0.0027,train
852,852,/media/windowsD/YardenBirds/llb3_spring/llb3_1321_2018_04_26_16_04_19.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1321_2018_04_26_16_04_19.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,9.3042,0.0027,test
853,853,/media/windowsD/YardenBirds/llb3_spring/llb3_1329_2018_04_26_16_08_45.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1329_2018_04_26_16_08_45.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.7261,0.0027,train
854,854,/media/windowsD/YardenBirds/llb3_spring/llb3_1330_2018_04_26_16_09_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1330_2018_04_26_16_09_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.3076,0.0027,train
855,855,/media/windowsD/YardenBirds/llb3_spring/llb3_1338_2018_04_26_16_19_48.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1338_2018_04_26_16_19_48.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.202,0.0027,train
856,856,/media/windowsD/YardenBirds/llb3_spring/llb3_1341_2018_04_26_16_20_33.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1341_2018_04_26_16_20_33.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,12.0825,0.0027,train
857,857,/media/windowsD/YardenBirds/llb3_spring/llb3_1342_2018_04_26_16_20_33.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1342_2018_04_26_16_20_33.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.8756,0.0027,train
858,858,/media/windowsD/YardenBirds/llb3_spring/llb3_1343_2018_04_26_16_21_18.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1343_2018_04_26_16_21_18.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.8512,0.0027,train
859,859,/media/windowsD/YardenBirds/llb3_spring/llb3_1344_2018_04_26_16_21_18.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1344_2018_04_26_16_21_18.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,21.6891,0.0027,train
860,860,/media/windowsD/YardenBirds/llb3_spring/llb3_1345_2018_04_26_16_22_03.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1345_2018_04_26_16_22_03.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.9943,0.0027,train
861,861,/media/windowsD/YardenBirds/llb3_spring/llb3_1346_2018_04_26_16_22_03.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1346_2018_04_26_16_22_03.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,8.866800000000001,0.0027,train
862,862,/media/windowsD/YardenBirds/llb3_spring/llb3_1347_2018_04_26_16_22_03.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1347_2018_04_26_16_22_03.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.5921,0.0027,test
863,863,/media/windowsD/YardenBirds/llb3_spring/llb3_1349_2018_04_26_16_25_00.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1349_2018_04_26_16_25_00.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,5.4162,0.0027,train
864,864,/media/windowsD/YardenBirds/llb3_spring/llb3_1354_2018_04_26_16_25_45.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1354_2018_04_26_16_25_45.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,18.7542,0.0027,train
865,865,/media/windowsD/YardenBirds/llb3_spring/llb3_1355_2018_04_26_16_26_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1355_2018_04_26_16_26_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.0156,0.0027,train
866,866,/media/windowsD/YardenBirds/llb3_spring/llb3_1356_2018_04_26_16_26_30.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1356_2018_04_26_16_26_30.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,10.2303,0.0027,train
867,867,/media/windowsD/YardenBirds/llb3_spring/llb3_1360_2018_04_26_16_32_23.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1360_2018_04_26_16_32_23.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,7.7193,0.0027,train
868,868,/media/windowsD/YardenBirds/llb3_spring/llb3_1361_2018_04_26_16_32_23.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1361_2018_04_26_16_32_23.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.723000000000001,0.0027,train
869,869,/media/windowsD/YardenBirds/llb3_spring/llb3_1362_2018_04_26_16_33_08.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1362_2018_04_26_16_33_08.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,6.4152000000000005,0.0027,train
870,870,/media/windowsD/YardenBirds/llb3_spring/llb3_1364_2018_04_26_16_33_53.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1364_2018_04_26_16_33_53.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,22.0779,0.0027,train
871,871,/media/windowsD/YardenBirds/llb3_spring/llb3_1373_2018_04_26_16_38_19.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1373_2018_04_26_16_38_19.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,14.7582,0.0027,train
872,872,/media/windowsD/YardenBirds/llb3_spring/llb3_1374_2018_04_26_16_39_04.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1374_2018_04_26_16_39_04.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,17.944200000000002,0.0027,train
873,873,/media/windowsD/YardenBirds/llb3_spring/llb3_1375_2018_04_26_16_39_49.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1375_2018_04_26_16_39_49.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.7869,0.0027,train
874,874,/media/windowsD/YardenBirds/llb3_spring/llb3_1377_2018_04_26_16_45_41.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1377_2018_04_26_16_45_41.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,15.033600000000002,0.0027,test
875,875,/media/windowsD/YardenBirds/llb3_spring/llb3_1381_2018_04_26_16_46_26.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1381_2018_04_26_16_46_26.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,2.9997000000000003,0.0027,train
876,876,/media/windowsD/YardenBirds/llb3_spring/llb3_1382_2018_04_26_16_46_26.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1382_2018_04_26_16_46_26.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,11.4048,0.0027,train
877,877,/media/windowsD/YardenBirds/llb3_spring/llb3_1383_2018_04_26_16_47_11.wav,/media/windowsD/YardenBirds/llb3_spring/annotated/llb3_1383_2018_04_26_16_47_11.wav.npz,/media/windowsD/YardenBirds/llb3_spring/llb3_annotation_Apr_2019_emily_4TF.mat,yarden,13.1058,0.0027,train
