Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,audio_path,spect_path,annot_path,annot_format,duration,timebin_dur,split
281,281,281,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0413_2018_05_06_11_44_01.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0413_2018_05_06_11_44_01.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.5597,0.0027,train
282,282,282,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0415_2018_05_06_11_48_09.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0415_2018_05_06_11_48_09.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,6.75,0.0027,train
283,283,283,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0416_2018_05_06_11_48_09.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0416_2018_05_06_11_48_09.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,15.0768,0.0027,train
284,284,284,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0417_2018_05_06_11_48_09.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0417_2018_05_06_11_48_09.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,11.0754,0.0027,train
285,285,285,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0419_2018_05_06_11_58_30.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0419_2018_05_06_11_58_30.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.5334,0.0027,test
286,286,286,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0420_2018_05_06_12_00_35.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0420_2018_05_06_12_00_35.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,23.2713,0.0027,train
287,287,287,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0421_2018_05_06_12_21_10.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0421_2018_05_06_12_21_10.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.4085,0.0027,train
288,288,288,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0422_2018_05_06_12_21_10.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0422_2018_05_06_12_21_10.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,9.9279,0.0027,train
289,289,289,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0423_2018_05_06_12_23_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0423_2018_05_06_12_23_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,25.3071,0.0027,train
290,290,290,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0424_2018_05_06_12_23_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0424_2018_05_06_12_23_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,5.8266,0.0027,train
291,291,291,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0425_2018_05_06_12_33_37.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0425_2018_05_06_12_33_37.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,18.6084,0.0027,train
292,292,292,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0426_2018_05_06_12_33_37.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0426_2018_05_06_12_33_37.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.3842,0.0027,train
293,293,293,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0427_2018_05_06_12_35_43.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0427_2018_05_06_12_35_43.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.3569,0.0027,train
294,294,294,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0428_2018_05_06_12_37_47.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0428_2018_05_06_12_37_47.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.5675,0.0027,train
295,295,295,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0429_2018_05_06_12_37_47.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0429_2018_05_06_12_37_47.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.0799,0.0027,train
296,296,296,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0430_2018_05_06_12_39_51.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0430_2018_05_06_12_39_51.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.337000000000002,0.0027,train
297,297,297,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0431_2018_05_06_12_39_51.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0431_2018_05_06_12_39_51.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,21.486600000000006,0.0027,train
298,298,298,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0432_2018_05_06_14_00_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0432_2018_05_06_14_00_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.3634,0.0027,train
299,299,299,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0433_2018_05_06_15_48_13.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0433_2018_05_06_15_48_13.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,8.8938,0.0027,train
300,300,300,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0434_2018_05_06_15_50_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0434_2018_05_06_15_50_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,11.3022,0.0027,train
301,301,301,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0435_2018_05_06_15_50_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0435_2018_05_06_15_50_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,8.1567,0.0027,test
302,302,302,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0436_2018_05_06_15_52_24.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0436_2018_05_06_15_52_24.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,8.856,0.0027,train
303,303,303,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0437_2018_05_06_15_52_24.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0437_2018_05_06_15_52_24.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,27.2862,0.0027,train
304,304,304,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0438_2018_05_06_15_54_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0438_2018_05_06_15_54_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,25.2099,0.0027,train
305,305,305,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0439_2018_05_06_15_54_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0439_2018_05_06_15_54_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.8624,0.0027,train
306,306,306,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0440_2018_05_06_16_04_53.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0440_2018_05_06_16_04_53.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,24.7104,0.0027,train
307,307,307,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0442_2018_05_06_16_09_05.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0442_2018_05_06_16_09_05.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,12.4254,0.0027,test
308,308,308,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0443_2018_05_06_16_13_16.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0443_2018_05_06_16_13_16.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.1966,0.0027,train
309,309,309,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0444_2018_05_06_16_25_48.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0444_2018_05_06_16_25_48.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,24.0165,0.0027,train
310,310,310,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0445_2018_05_06_16_27_54.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0445_2018_05_06_16_27_54.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,16.8966,0.0027,train
311,311,311,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0446_2018_05_06_17_09_40.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0446_2018_05_06_17_09_40.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.5334,0.0027,train
312,312,312,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0447_2018_05_06_17_36_49.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0447_2018_05_06_17_36_49.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,36.0423,0.0027,train
313,313,313,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0449_2018_05_06_17_38_56.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0449_2018_05_06_17_38_56.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,25.3422,0.0027,train
314,314,314,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0450_2018_05_06_17_41_03.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0450_2018_05_06_17_41_03.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,38.961,0.0027,train
315,315,315,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0451_2018_05_06_17_43_12.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0451_2018_05_06_17_43_12.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,15.859800000000002,0.0027,train
316,316,316,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0453_2018_05_06_17_45_17.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0453_2018_05_06_17_45_17.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.872,0.0027,test
317,317,317,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0454_2018_05_06_18_08_16.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0454_2018_05_06_18_08_16.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,37.2708,0.0027,train
318,318,318,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0455_2018_05_06_18_10_22.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0455_2018_05_06_18_10_22.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,21.8214,0.0027,train
319,319,319,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0456_2018_05_06_18_14_33.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0456_2018_05_06_18_14_33.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.4409,0.0027,train
320,320,320,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0457_2018_05_07_05_34_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0457_2018_05_07_05_34_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,16.3809,0.0027,train
321,321,321,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0458_2018_05_07_05_34_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0458_2018_05_07_05_34_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.5804,0.0027,train
322,322,322,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0459_2018_05_07_05_36_27.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0459_2018_05_07_05_36_27.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.5334,0.0027,train
323,323,323,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0460_2018_05_07_05_38_38.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0460_2018_05_07_05_38_38.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,36.69300000000001,0.0027,train
324,324,324,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0461_2018_05_07_05_40_48.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0461_2018_05_07_05_40_48.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,16.3377,0.0027,val
325,325,325,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0462_2018_05_07_05_40_48.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0462_2018_05_07_05_40_48.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.0664,0.0027,train
326,326,326,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0463_2018_05_07_05_47_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0463_2018_05_07_05_47_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.6475,0.0027,train
327,327,327,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0464_2018_05_07_05_49_23.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0464_2018_05_07_05_49_23.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,28.8468,0.0027,train
328,328,328,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0465_2018_05_07_05_49_23.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0465_2018_05_07_05_49_23.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.26,0.0027,test
329,329,329,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0466_2018_05_07_05_51_33.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0466_2018_05_07_05_51_33.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,25.02630000000001,0.0027,train
330,330,330,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0467_2018_05_07_05_51_33.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0467_2018_05_07_05_51_33.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.316400000000002,0.0027,train
331,331,331,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0468_2018_05_07_05_53_42.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0468_2018_05_07_05_53_42.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,10.2438,0.0027,train
332,332,332,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0469_2018_05_07_05_53_42.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0469_2018_05_07_05_53_42.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,28.4796,0.0027,train
333,333,333,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0470_2018_05_07_05_55_51.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0470_2018_05_07_05_55_51.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,19.3347,0.0027,train
334,334,334,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0471_2018_05_07_05_55_51.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0471_2018_05_07_05_55_51.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.0200000000000005,0.0027,None
335,335,335,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0472_2018_05_07_05_58_00.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0472_2018_05_07_05_58_00.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.4666,0.0027,train
336,336,336,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0473_2018_05_07_05_58_00.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0473_2018_05_07_05_58_00.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.2533,0.0027,train
337,337,337,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0474_2018_05_07_06_00_10.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0474_2018_05_07_06_00_10.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.8716,0.0027,train
338,338,338,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0475_2018_05_07_06_00_10.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0475_2018_05_07_06_00_10.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,22.477500000000006,0.0027,train
339,339,339,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0476_2018_05_07_06_02_18.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0476_2018_05_07_06_02_18.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,31.023000000000003,0.0027,train
340,340,340,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0477_2018_05_07_06_04_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0477_2018_05_07_06_04_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,8.429400000000001,0.0027,train
341,341,341,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0478_2018_05_07_06_04_29.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0478_2018_05_07_06_04_29.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,21.4812,0.0027,train
342,342,342,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0479_2018_05_07_06_06_38.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0479_2018_05_07_06_06_38.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,30.969,0.0027,train
343,343,343,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0480_2018_05_07_06_13_05.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0480_2018_05_07_06_13_05.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,13.9347,0.0027,test
344,344,344,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0481_2018_05_07_06_15_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0481_2018_05_07_06_15_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.8824,0.0027,train
345,345,345,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0482_2018_05_07_06_15_15.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0482_2018_05_07_06_15_15.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,17.0883,0.0027,train
346,346,346,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0483_2018_05_07_06_17_27.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0483_2018_05_07_06_17_27.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,26.8299,0.0027,train
347,347,347,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0484_2018_05_07_06_23_52.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0484_2018_05_07_06_23_52.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,14.5665,0.0027,train
348,348,348,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0485_2018_05_07_06_26_03.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0485_2018_05_07_06_26_03.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,11.1672,0.0027,test
349,349,349,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0486_2018_05_07_06_28_13.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0486_2018_05_07_06_28_13.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,26.514000000000006,0.0027,train
350,350,350,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0487_2018_05_07_06_38_59.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0487_2018_05_07_06_38_59.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,21.8376,0.0027,train
351,351,351,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0488_2018_05_07_06_41_08.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0488_2018_05_07_06_41_08.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.1847,0.0027,train
352,352,352,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0489_2018_05_07_06_41_08.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0489_2018_05_07_06_41_08.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,16.1595,0.0027,train
353,353,353,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0491_2018_05_07_06_43_17.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0491_2018_05_07_06_43_17.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.7571,0.0027,train
354,354,354,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0493_2018_05_07_07_02_36.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0493_2018_05_07_07_02_36.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,7.3116,0.0027,train
355,355,355,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0494_2018_05_07_07_04_45.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0494_2018_05_07_07_04_45.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,39.5334,0.0027,train
356,356,356,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0495_2018_05_07_07_34_58.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0495_2018_05_07_07_34_58.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,12.6549,0.0027,test
357,357,357,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0496_2018_05_07_07_34_58.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0496_2018_05_07_07_34_58.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,12.5361,0.0027,train
358,358,358,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0497_2018_05_07_07_37_08.wav,/home/art/Documents/data/birdsong/canary/llb16/annotated/llb16_0497_2018_05_07_07_37_08.wav.npz,/home/art/Documents/data/birdsong/canary/llb16/annotation_files/llb16_annotation_May_2019_alexa_4TF.mat,yarden,20.6388,0.0027,test
